name,artist,genre
Rationalist,August Burns Red,metal
Soulreaper,Dissection,metal
"No Need For Introductions, I've Read About Girls Like You On The Backs Of Toilet Doors",Bring Me The Horizon,metal
Ov Fire And The Void,Behemoth,metal
Nausea,At The Gates,metal
Pain Divine,Morbid Angel,metal
Constance,The Devil Wears Prada,metal
Lempo,Korpiklaani,metal
Invert the Idols,Dying Fetus,metal
Baptized In Blood,Death,metal
Killing You,Asking Alexandria,metal
Night of the Graveless Souls,Emperor,metal
Deliver Me,Parkway Drive,metal
You've Got Another Thing Coming,Judas Priest,metal
Death Certificate,Carcass,metal
Blessed Are The Sick,Morbid Angel,metal
Eternal Rains Will Come,Opeth,metal
Suffocation,Morbid Angel,metal
Fear of the Dark,Iron Maiden,metal
Still Ydg'n,Of Mice & Men,metal
Follow The Signs,Born Of Osiris,metal
Skald Au Satans Sol,Darkthrone,metal
Alone,Parkway Drive,metal
War,Bathory,metal
Sulphur Souls,Marduk,metal
A Tout Le Monde,Megadeth,metal
Sculptor Of Flesh,1349,metal
Downfall,Children Of Bodom,metal
Soelen Gaaer Bag Aase Need,Ulver,metal
Years Of Silent Sorrow,Immortal,metal
Hammer Smashed Face,Cannibal Corpse,metal
Closure,Asking Alexandria,metal
Bye Bye Beautiful,Nightwish,metal
Cutting the Ties,August Burns Red,metal
Equimanthorn,Bathory,metal
Crooked Young,Bring Me The Horizon,metal
Born To Lose,The Devil Wears Prada,metal
Lift Me Up (feat. Rob Halford of Judas Priest),Five Finger Death Punch,metal
Wasted Years,Iron Maiden,metal
Turned Inside Out,Obituary,metal
Thorns Of Crimson Death,Dissection,metal
Hearts On Fire,Hammerfall,metal
The Burning Pits of the Duat,Nile,metal
Empty Words,Death,metal
Tormentor Of Christian Souls,Dimmu Borgir,metal
My Understandings,Of Mice & Men,metal
Into The Infinity Of Thoughts,Emperor,metal
Destructive Infinity,Bolt Thrower,metal
Under A Serpent Sun,At The Gates,metal
Misanthrope,Death,metal
The Pentagram Burns,Satyricon,metal
Sworn,Emperor,metal
The Sun No Longer Rises,Immortal,metal
March Of Mephisto,Kamelot,metal
Ye Entrancemperium,Emperor,metal
Cemetery Gates,Pantera,metal
Unholy Blasphemies,Morbid Angel,metal
Fuel For Hatred,Satyricon,metal
Crystal Mountain,Death,metal
Valen,Burzum,metal
Heavy Heart,Periphery,metal
Only Ash Remains,Necrophagist,metal
When Satan Rules His World,Deicide,metal
Summoning Redemption,Morbid Angel,metal
Hordalands Doedskvad part I,Taake,metal
In The Wordless Chamber,Emperor,metal
Pierced from Within,Suffocation,metal
Een Stemme Locker,Ulver,metal
Grim and Frostbitten Kingdoms,Immortal,metal
Year Zero,Ghost,metal
Hey Mister,Miss May I,metal
Thunderhorse,Metalocalypse: Dethklok,metal
Louder Than Thunder,The Devil Wears Prada,metal
Right Side of the Bed,Atreyu,metal
Cirice,Ghost,metal
Choke On It,Death,metal
Sleepwalking,Bring Me The Horizon,metal
Eaten,Bloodbath,metal
In The Sign Of The Horns,Dark Funeral,metal
Deadweight,Parkway Drive,metal
Forgive And Forget,Miss May I,metal
Reaper,Bathory,metal
Roads That Don't End and Views That Never Cease,We Came As Romans,metal
Raise The Dead,Bathory,metal
Unhallowed,Dissection,metal
Kascade,Animals As Leaders,metal
The Rise Of Darkness,Immortal,metal
Withstand The Fall Of Time,Immortal,metal
Abnormally Deceased,Entombed,metal
Behind the Light Thou Shall Rise,Deicide,metal
An Elegy of Icaros,Emperor,metal
Override Of The Overture,Dismember,metal
Now You've Got Something to Die For,Lamb of God,metal
Cursed In Eternity,Mayhem,metal
To The Stage,Asking Alexandria,metal
Rundgang Um Die Transzendentale Saule Der Singularitat,Burzum,metal
User Maat Re,Nile,metal
Home Sweet Hole,Bring Me The Horizon,metal
I'm A Monster,Of Mice & Men,metal
The River,Parkway Drive,metal
Battles in the North,Immortal,metal
Aneuthanasia,Gorgoroth,metal
The Depths,Of Mice & Men,metal
Blind Bleeding The Blind,Carcass,metal
Hallowed Be Thy Name,Iron Maiden,metal
Cataclysm Children,Dimmu Borgir,metal
Atlas,Parkway Drive,metal
Replica,Sonata Arctica,metal
Black Crow on a Tombstone,Satyricon,metal
Lola Montez,Volbeat,metal
Sixpounder,Children Of Bodom,metal
Pray For Plagues,Bring Me The Horizon,metal
Rusted Nail,In Flames,metal
Vices,Memphis May Fire,metal
Allehelgens Dod I Helveds Rike,Dimmu Borgir,metal
Future World,Helloween,metal
Stolen Life,Arch Enemy,metal
Immaculate Misconception,Motionless In White,metal
Unbreakable,Stratovarius,metal
Overkill,Motörhead,metal
Through Oblivion,In Flames,metal
The Darkest Nights,As I Lay Dying,metal
Witching Hour,Mayhem,metal
Arctic Swarm,Immortal,metal
The Price,Leprous,metal
Madhouse,Anthrax,metal
Loke,Enslaved,metal
Norden On Fire,Immortal,metal
Inno A Satana,Emperor,metal
"Ea, Lord of the Depths",Burzum,metal
Poison,Alice Cooper,metal
Circling Above in Time Before Time,Immortal,metal
Sons Of Northern Darkness,Immortal,metal
Poor Millionaire,August Burns Red,metal
The Fallout,Crown The Empire,metal
Spheres of Madness,Decapitated,metal
Can You Feel My Heart,Bring Me The Horizon,metal
Dominus Sathanas,Burzum,metal
Locust,Machine Head,metal
Left Hand Path,Entombed,metal
Punish My Heaven,Dark Tranquillity,metal
Blood and Thunder,Mastodon,metal
Mandatory Suicide,Decapitated,metal
Needled 24 / 7,Children Of Bodom,metal
The Gift Of Guilt,Gojira,metal
Whore,In This Moment,metal
Svarte Troner,Burzum,metal
Scars Of The Crucifix,Deicide,metal
2nd Sucks,A Day To Remember,metal
Moments In Oblivion,Parkway Drive,metal
Rebirth,Gorgoroth,metal
Primo Victoria,Sabaton,metal
Gears,Miss May I,metal
Scream Bloody Gore,Death,metal
World Of Lies,At The Gates,metal
The Black Plot,High On Fire,metal
In My Kingdom Cold,Immortal,metal
I Troldskog Faren Vild,Ulver,metal
Breeding the Spawn,Suffocation,metal
The Bad Thing,Periphery,metal
